"","State","AgencyType","Agency","RaceEthnAnc","Religion","SexualOrientation","Disability","Gender","GenderID","Q1","Q2","Q3","Q4","Population","TotalCrimes","PopulationT","TotalCrimesT"
"715","Nebraska","Cities","Norfolk",1,0,1,0,0,0,0,1,0,1,24698,2,-0.603068869469791,-0.744838731561351
"716","Nebraska","Cities","North Platte",3,0,0,0,0,0,0,0,3,0,23705,3,-0.604307524698482,-0.626936372550773
"717","Nebraska","Cities","Omaha",0,1,0,0,0,0,1,0,0,0,470481,1,-0.520442669143672,-1
"718","Nebraska","Cities","Schuyler",2,0,0,0,0,0,0,0,0,2,6396,2,-0.645215181110942,-0.744838731561351
"719","Nebraska","Cities","Valentine",1,0,0,0,0,0,0,0,1,0,2751,1,-0.673016126142165,-1
"720","Nebraska","Universities and Colleges","University of Nebraska, Lincoln",3,0,0,0,0,0,0,1,2,0,28642,3,-0.598618084584723,-0.626936372550773
"721","Nevada","Cities","Henderson",2,2,0,0,0,1,1,2,0,2,317732,5,-0.530758492833203,-0.504588964513974
"722","Nevada","Cities","Las Vegas Metropolitan Police Department",11,5,4,1,0,1,4,7,8,3,1666803,22,-0.488546365041544,-0.268825437117403
"723","Nevada","Cities","North Las Vegas",6,2,0,0,0,0,2,2,2,2,249854,8,-0.537174866622605,-0.413225159077106
"724","Nevada","Cities","Reno",3,1,0,0,0,0,1,0,3,0,254349,4,-0.53669617273441,-0.554784736033923
"725","New Hampshire","Cities","Auburn",0,1,0,0,0,0,0,1,0,0,5608,1,-0.649470754605971,-1
"726","New Hampshire","Cities","Concord",1,1,0,0,0,0,0,1,0,1,43509,2,-0.586234056919537,-0.744838731561351
"727","New Hampshire","Cities","Conway",0,0,1,0,0,0,0,0,1,0,10287,1,-0.630065301334307,-1
"728","New Hampshire","Cities","Hanover",1,0,0,0,0,0,1,0,0,0,11531,1,-0.626479192812927,-1
"729","New Hampshire","Cities","Henniker",1,0,0,0,0,0,1,0,0,0,5009,1,-0.6531492739469,-1
"730","New Hampshire","Cities","Hooksett",1,0,0,0,0,0,0,0,0,1,14554,1,-0.619228421474835,-1
"731","New Hampshire","Cities","Keene",1,0,1,0,0,0,1,1,0,0,22999,2,-0.605221785342369,-0.744838731561351
"732","New Hampshire","Cities","Milton",1,0,0,0,0,0,0,0,0,1,4652,1,-0.655568405057201,-1
"733","New Hampshire","Cities","Pelham",0,1,0,0,0,0,0,1,0,0,14198,1,-0.619995648553351,-1
"734","New Hampshire","Cities","Portsmouth",0,0,1,0,0,0,1,0,0,0,21951,1,-0.606634750046018,-1
"735","New Hampshire","Cities","Somersworth",1,0,0,0,0,0,0,1,0,0,11979,1,-0.625286384004583,-1
"736","New Hampshire","Cities","Tilton",0,1,0,0,0,0,0,1,0,0,3557,1,-0.664424757762987,-1
"737","New Hampshire","Universities and Colleges","University of New Hampshire",1,0,0,0,0,0,0,0,0,1,16859,1,-0.614693200950554,-1
"738","New Jersey","Cities","Aberdeen Township",3,3,0,0,0,0,1,3,0,2,18700,6,-0.611516133853197,-0.466966492500393
"739","New Jersey","Cities","Barnegat Township",2,0,0,0,0,0,1,0,0,1,23399,2,-0.604700231862267,-0.744838731561351
"740","New Jersey","Cities","Barrington",0,0,1,0,0,0,0,1,0,0,6620,1,-0.644105637820856,-1
"741","New Jersey","Cities","Bayonne",2,4,1,0,0,0,0,0,4,0,65032,7,-0.574570923485175,-0.437354231717505
"742","New Jersey","Cities","Bedminster Township",1,0,0,0,0,0,1,0,0,0,8043,1,-0.637865475482863,-1
"743","New Jersey","Cities","Berkeley Heights Township",2,1,0,0,0,0,0,0,1,1,13592,3,-0.621349326185153,-0.626936372550773
"744","New Jersey","Cities","Berkeley Township",2,1,0,0,0,0,1,1,0,0,41738,3,-0.587453395340291,-0.626936372550773
"745","New Jersey","Cities","Berlin",1,1,0,0,0,0,0,0,1,0,7510,2,-0.640056044303662,-0.744838731561351
"746","New Jersey","Cities","Blairstown Township",1,1,0,0,0,0,0,0,0,2,5703,2,-0.648925486565294,-0.744838731561351
"747","New Jersey","Cities","Bogota",0,0,1,0,0,0,1,0,0,0,8403,1,-0.636470503865694,-1
"748","New Jersey","Cities","Boonton",1,1,0,0,0,0,0,0,1,0,8157,2,-0.637416757679092,-0.744838731561351
"749","New Jersey","Cities","Bordentown Township",1,0,0,0,0,0,0,0,1,0,12018,1,-0.62518477043236,-1
"750","New Jersey","Cities","Brick Township",1,1,0,0,0,0,1,1,0,0,75592,2,-0.5702643311297,-0.744838731561351
"751","New Jersey","Cities","Bridgeton",3,0,1,0,0,0,3,1,0,0,24331,4,-0.603520466010812,-0.554784736033923
"752","New Jersey","Cities","Bridgewater Township",1,2,1,0,0,0,0,2,0,2,44610,4,-0.585502007998088,-0.554784736033923
"753","New Jersey","Cities","Brigantine",1,0,1,0,0,0,0,0,0,2,8684,2,-0.63542457812656,-0.744838731561351
"754","New Jersey","Cities","Burlington Township",1,0,0,0,0,0,0,0,1,0,22516,1,-0.605864404845946,-1
"755","New Jersey","Cities","Camden County Police Department",3,0,1,0,0,0,3,0,0,1,73270,4,-0.571154615164511,-0.554784736033923
"756","New Jersey","Cities","Cape May",1,0,0,0,0,0,1,0,0,0,3428,1,-0.665653100683686,-1
"757","New Jersey","Cities","Carteret",1,1,0,0,0,0,0,0,0,1,23645,2,-0.604384104990456,-0.744838731561351
"758","New Jersey","Cities","Chatham Township",0,1,0,0,0,0,0,0,0,1,10219,1,-0.630274272865586,-1
"759","New Jersey","Cities","Cherry Hill Township",2,2,1,0,0,0,1,1,1,1,70716,5,-0.572168725338169,-0.504588964513974
"760","New Jersey","Cities","Cinnaminson Township",0,2,0,0,0,0,1,0,0,1,16477,2,-0.615398017609834,-0.744838731561351
"761","New Jersey","Cities","Clifton",3,1,0,0,0,0,0,2,0,2,85021,4,-0.566922494733737,-0.554784736033923
"762","New Jersey","Cities","Clinton Township",0,1,0,0,0,0,0,0,0,1,12801,1,-0.62321486713233,-1
"763","New Jersey","Cities","Collingswood",1,1,0,0,0,0,1,0,0,0,13850,2,-0.620765412801215,-0.744838731561351
"764","New Jersey","Cities","Colts Neck Township",0,1,0,0,0,0,0,1,0,0,9846,1,-0.631447151455944,-1
"765","New Jersey","Cities","Cranbury Township",1,0,0,0,0,0,0,1,0,0,4013,1,-0.660429618562597,-1
"766","New Jersey","Cities","Cranford Township",2,1,0,0,0,0,0,1,0,1,24251,3,-0.603619856024432,-0.626936372550773
"767","New Jersey","Cities","Dover",1,0,0,0,0,0,1,0,0,0,17852,1,-0.612936742742016,-1
"768","New Jersey","Cities","Dumont",0,3,0,0,0,0,1,0,2,0,17649,3,-0.613287333139061,-0.626936372550773
"769","New Jersey","Cities","Dunellen",1,0,0,0,0,0,0,0,1,0,7244,1,-0.641211168067822,-1
"770","New Jersey","Cities","Eastampton Township",1,0,0,0,0,0,0,1,0,0,5938,1,-0.64761662696296,-1
"771","New Jersey","Cities","East Brunswick Township",1,2,0,0,0,0,1,1,1,0,47857,3,-0.583448767110996,-0.626936372550773
"772","New Jersey","Cities","East Windsor Township",0,2,0,0,0,0,0,0,1,1,27343,2,-0.600008899317819,-0.744838731561351
"773","New Jersey","Cities","Edgewater",1,1,0,0,0,0,0,1,0,0,12821,2,-0.623166222165434,-0.744838731561351
"774","New Jersey","Cities","Edison Township",2,3,0,1,0,0,1,0,2,2,100282,6,-0.562262152226807,-0.466966492500393
"775","New Jersey","Cities","Egg Harbor Township",1,1,0,0,0,0,0,1,1,0,42475,2,-0.586939490361437,-0.744838731561351
"776","New Jersey","Cities","Elizabeth",1,1,1,0,0,0,0,1,1,0,128753,3,-0.555280128819166,-0.626936372550773
"777","New Jersey","Cities","Elmwood Park",1,1,0,0,0,0,0,0,0,1,20104,2,-0.60930659130079,-0.744838731561351
"778","New Jersey","Cities","Emerson",1,1,0,0,0,0,0,1,0,0,7640,2,-0.639507043399195,-0.744838731561351
"779","New Jersey","Cities","Englewood",4,2,0,0,0,0,2,1,1,1,28683,6,-0.598575271731729,-0.466966492500393
"780","New Jersey","Cities","Evesham Township",1,1,1,0,0,0,0,0,1,1,44999,3,-0.585247890351343,-0.626936372550773
"781","New Jersey","Cities","Ewing Township",1,1,0,0,0,0,1,0,1,0,36338,2,-0.591537047000657,-0.744838731561351
"782","New Jersey","Cities","Fair Lawn",0,6,0,0,0,0,0,0,2,4,33064,6,-0.594336264579206,-0.466966492500393
"783","New Jersey","Cities","Fairview",1,0,0,0,0,0,0,0,0,1,14285,1,-0.619806302093513,-1
"784","New Jersey","Cities","Fanwood",1,1,0,0,0,0,0,0,1,0,7718,2,-0.639182331110392,-0.744838731561351
"785","New Jersey","Cities","Florham Park",2,0,0,0,0,0,0,0,1,1,11522,2,-0.626503651334961,-0.744838731561351
"786","New Jersey","Cities","Franklin",0,1,0,0,0,0,0,0,0,1,4699,1,-0.655238983258699,-1
"787","New Jersey","Cities","Franklin Township, Gloucester County",1,0,0,0,0,0,0,0,0,1,16264,1,-0.615798507134082,-1
"788","New Jersey","Cities","Freehold Township",1,0,0,0,0,0,1,0,0,0,34560,1,-0.593022693855469,-1
"789","New Jersey","Cities","Garfield",1,0,0,0,0,0,0,0,0,1,31888,1,-0.595413443258384,-1
"790","New Jersey","Cities","Glen Rock",0,5,0,0,0,0,0,2,3,0,11803,5,-0.625749310360554,-0.504588964513974
"791","New Jersey","Cities","Gloucester City",2,0,0,0,0,0,0,1,1,0,11168,2,-0.627481938755554,-0.744838731561351
"792","New Jersey","Cities","Hackensack",4,3,0,0,0,0,1,0,3,1,44505,7,-0.585570999033547,-0.437354231717505
"793","New Jersey","Cities","Haddon Heights",0,0,1,0,0,0,0,0,0,1,7515,1,-0.640034744955302,-1
"794","New Jersey","Cities","Haddon Township",1,0,0,0,0,0,1,0,0,0,14489,1,-0.619367024301781,-1
"795","New Jersey","Cities","Hamilton Township, Atlantic County",1,1,0,0,0,0,1,1,0,0,25667,2,-0.601909564552048,-0.744838731561351
"796","New Jersey","Cities","Hamilton Township, Mercer County",3,1,1,0,0,0,0,0,1,3,87027,5,-0.566261844640716,-0.504588964513974
"797","New Jersey","Cities","Hardyston Township",0,0,1,0,0,0,0,1,0,0,7760,1,-0.639008910243449,-1
"798","New Jersey","Cities","Harrison",2,0,0,0,0,0,0,1,1,0,18374,2,-0.612054104065486,-0.744838731561351
"799","New Jersey","Cities","Harrison Township",1,0,1,0,0,0,0,0,1,0,13125,2,-0.622436474794798,-0.744838731561351
"800","New Jersey","Cities","Hawthorne",1,0,0,0,0,0,0,0,0,1,18699,1,-0.61151776896898,-1
"801","New Jersey","Cities","Hazlet Township",0,1,0,0,0,1,0,2,0,0,19739,2,-0.609865045816743,-0.744838731561351
"802","New Jersey","Cities","Highland Park",1,0,1,0,0,0,0,0,0,2,13791,2,-0.620897930163494,-0.744838731561351
"803","New Jersey","Cities","Hightstown",0,0,1,0,0,0,0,0,0,1,5264,1,-0.651529682212825,-1
"804","New Jersey","Cities","Hillsborough Township",0,0,1,0,0,0,0,0,1,0,39813,1,-0.588841967045126,-1
"805","New Jersey","Cities","Hillsdale",4,2,1,0,0,0,2,1,0,2,10382,7,-0.629775771742529,-0.437354231717505
"806","New Jersey","Cities","Hoboken",3,2,0,0,0,0,1,1,2,0,53641,5,-0.580129775852027,-0.504588964513974
"807","New Jersey","Cities","Holmdel Township",3,2,0,0,0,0,3,1,1,0,16648,5,-0.61508041206128,-0.504588964513974
"808","New Jersey","Cities","Hopewell Township",1,0,0,0,0,0,0,0,0,1,17854,1,-0.612933309509356,-1
"809","New Jersey","Cities","Howell Township",4,6,1,0,0,0,0,3,1,3,52242,11,-0.580896835021918,-0.36091763992171
"810","New Jersey","Cities","Jackson Township",0,2,0,0,0,0,0,1,1,0,57380,2,-0.578178546242574,-0.744838731561351
"811","New Jersey","Cities","Jefferson Township",1,3,0,0,0,0,0,1,0,2,20877,4,-0.608158240027372,-0.554784736033923
"812","New Jersey","Cities","Jersey City",4,4,1,0,1,0,0,3,2,2,266508,10,-0.535444531525422,-0.375837404288444
"813","New Jersey","Cities","Keansburg",1,1,0,0,0,0,0,0,0,2,9674,2,-0.632003809180475,-0.744838731561351
"814","New Jersey","Cities","Lacey Township",0,1,0,0,0,0,0,1,0,0,29247,1,-0.597992770741946,-1
"815","New Jersey","Cities","Lakewood Township",1,24,0,0,0,0,3,15,3,4,105403,25,-0.560863724171219,-0.254610023109285
"816","New Jersey","Cities","Lawrence Township, Mercer County",3,1,0,0,0,0,0,1,1,1,32415,4,-0.594925656750708,-0.554784736033923
"817","New Jersey","Cities","Linden",1,0,0,0,0,0,0,0,1,0,42592,1,-0.586858768999024,-1
"818","New Jersey","Cities","Lindenwold",1,0,0,0,0,0,0,0,0,1,17197,1,-0.614083411047996,-1
"819","New Jersey","Cities","Livingston Township",2,2,0,0,0,0,1,2,0,0,29998,4,-0.597235184315569,-0.554784736033923
"820","New Jersey","Cities","Lodi",1,0,0,0,0,0,1,0,0,0,24488,1,-0.603326406719759,-1
"821","New Jersey","Cities","Long Beach Township",0,1,0,0,0,0,0,0,1,0,3060,1,-0.669443499331598,-1
"822","New Jersey","Cities","Long Branch",3,2,3,0,0,1,0,2,2,0,30352,9,-0.596884957831298,-0.393049215227122
"823","New Jersey","Cities","Lower Township",1,0,0,0,0,0,0,0,1,0,21325,1,-0.607512961241549,-1
"824","New Jersey","Cities","Madison",1,0,0,0,0,0,1,0,0,0,16533,1,-0.615293626822136,-1
"825","New Jersey","Cities","Mahwah Township",1,0,0,0,0,0,0,0,0,1,26317,1,-0.601157377179056,-1
"826","New Jersey","Cities","Manalapan Township",1,1,0,0,0,0,1,0,1,0,39662,2,-0.588953855930145,-0.744838731561351
"827","New Jersey","Cities","Manchester Township",6,1,0,0,0,0,2,2,2,0,43369,7,-0.586328533602019,-0.437354231717505
"828","New Jersey","Cities","Maple Shade Township",1,0,0,0,0,0,0,1,0,0,18451,1,-0.611926138531623,-1
"829","New Jersey","Cities","Marlboro Township",1,3,2,0,1,0,1,4,0,0,39850,7,-0.588814618529007,-0.437354231717505
"830","New Jersey","Cities","Maywood",1,0,0,0,0,0,0,0,1,0,9667,1,-0.632026683421294,-1
"831","New Jersey","Cities","Medford Township",1,0,0,0,0,0,0,0,0,1,23393,1,-0.60470798580455,-1
"832","New Jersey","Cities","Mendham",0,1,0,0,0,0,0,0,0,1,4876,1,-0.654028713188945,-1
"833","New Jersey","Cities","Metuchen",1,1,1,0,0,0,0,0,0,1,14423,3,-0.619508429119161,-0.626936372550773
"834","New Jersey","Cities","Middlesex Borough",1,0,0,0,0,0,1,0,0,0,13659,1,-0.621196578133859,-1
"835","New Jersey","Cities","Middle Township",1,0,0,0,0,0,1,0,0,0,18225,1,-0.612303332546349,-1
"836","New Jersey","Cities","Middletown Township",2,1,1,0,0,0,0,0,1,2,65361,4,-0.574425969086609,-0.554784736033923
"837","New Jersey","Cities","Midland Park",0,1,0,0,0,0,0,0,0,1,7246,1,-0.64120231773315,-1
"838","New Jersey","Cities","Millville",2,0,0,0,0,0,0,1,0,1,27528,2,-0.599806636999679,-0.744838731561351
"839","New Jersey","Cities","Montclair",2,4,0,0,0,0,2,0,0,3,38625,6,-0.589734554640529,-0.466966492500393
"840","New Jersey","Cities","Montvale",0,1,0,0,0,0,1,0,0,0,8657,1,-0.635523521746758,-1
"841","New Jersey","Cities","Moorestown Township",0,1,0,0,0,0,0,1,0,0,20307,1,-0.609000587449846,-1
"842","New Jersey","Cities","Morristown",0,1,0,0,0,0,1,0,0,0,19153,1,-0.610784714079916,-1
"843","New Jersey","Cities","Morris Township",1,0,0,0,0,0,0,0,1,0,22080,1,-0.606457046509445,-1
"844","New Jersey","Cities","Mountain Lakes",0,1,0,0,0,0,1,0,0,0,4269,1,-0.658390706934844,-1
"845","New Jersey","Cities","Mountainside",0,1,0,0,0,0,0,0,0,1,6888,1,-0.64282882560676,-1
"846","New Jersey","Cities","Mount Holly Township",0,0,1,0,0,0,0,0,0,1,9568,1,-0.632352065793841,-1
"847","New Jersey","Cities","Mount Laurel Township",1,0,0,0,0,0,1,0,0,0,41109,1,-0.58789958602637,-1
"848","New Jersey","Cities","Mount Olive Township",2,1,1,0,0,0,0,0,2,0,29025,4,-0.598220633744219,-0.554784736033923
"849","New Jersey","Cities","Neptune Township",1,4,0,0,0,0,1,0,0,4,27549,5,-0.599783767744166,-0.504588964513974
"850","New Jersey","Cities","Newark",1,1,0,0,0,0,0,0,0,1,281422,2,-0.533988738040239,-0.744838731561351
"851","New Jersey","Cities","New Brunswick",0,0,1,0,0,1,0,1,0,0,55995,2,-0.578885321537685,-0.744838731561351
"852","New Jersey","Cities","New Milford",1,0,0,0,0,0,0,0,1,0,16506,1,-0.615343911668707,-1
"853","New Jersey","Cities","Newton",1,1,0,0,0,0,0,0,0,2,7916,2,-0.638373294697228,-0.744838731561351
"854","New Jersey","Cities","North Arlington",0,1,0,0,0,0,1,0,0,0,15710,1,-0.616866507066523,-1
"855","New Jersey","Cities","North Bergen Township",3,1,1,0,1,0,1,1,1,0,61447,6,-0.576202271183516,-0.466966492500393
"856","New Jersey","Cities","North Caldwell",0,1,0,0,0,0,1,0,0,0,6645,1,-0.643984257174771,-1
"857","New Jersey","Cities","Norwood",1,0,0,0,0,0,0,0,0,1,5816,1,-0.648289190232531,-1
"858","New Jersey","Cities","Oakland",1,1,1,0,0,0,0,0,2,1,12992,3,-0.622753532073506,-0.626936372550773
"859","New Jersey","Cities","Oceanport",1,0,0,0,0,0,1,0,0,0,5739,1,-0.648721346381104,-1
"860","New Jersey","Cities","Ocean Township, Monmouth County",0,1,0,0,0,0,1,0,0,0,26638,1,-0.600793076537346,-1
"861","New Jersey","Cities","Old Bridge Township",0,1,0,0,0,0,0,0,1,0,65659,1,-0.574295332719354,-1
"862","New Jersey","Cities","Oradell",2,0,1,0,0,0,1,0,0,1,8181,3,-0.637323130003565,-0.626936372550773
"863","New Jersey","Cities","Paramus",1,2,0,0,0,0,0,2,0,0,26460,3,-0.600994514435687,-0.626936372550773
"864","New Jersey","Cities","Parsippany-Troy Hills Township",3,1,1,0,0,0,1,2,0,1,51907,5,-0.581083713831595,-0.504588964513974
"865","New Jersey","Cities","Passaic",2,3,1,0,1,0,0,3,3,0,69639,7,-0.572607950381359,-0.437354231717505
"866","New Jersey","Cities","Paterson",0,1,0,0,0,0,0,0,0,1,144866,1,-0.552016013694534,-1
"867","New Jersey","Cities","Pequannock Township",0,1,0,0,0,0,1,0,0,0,15045,1,-0.618201978138636,-1
"868","New Jersey","Cities","Phillipsburg",2,0,0,0,0,0,0,1,1,0,14228,2,-0.619930219386718,-0.744838731561351
"869","New Jersey","Cities","Piscataway Township",2,1,1,0,0,0,0,4,0,0,56783,4,-0.578480978736119,-0.554784736033923
"870","New Jersey","Cities","Pitman",1,0,0,0,0,0,0,0,1,0,8709,1,-0.635333251249201,-1
"871","New Jersey","Cities","Plainfield",1,0,0,0,0,0,0,0,1,0,50576,1,-0.581838930237571,-1
"872","New Jersey","Cities","Pleasantville",0,1,1,0,0,0,0,2,0,0,20388,2,-0.608879382869991,-0.744838731561351
"873","New Jersey","Cities","Plumsted Township",0,1,0,0,0,0,0,0,0,1,8545,1,-0.63593744348655,-1
"874","New Jersey","Cities","Point Pleasant",1,0,0,0,0,0,0,0,0,1,18684,1,-0.611542306729616,-1
"875","New Jersey","Cities","Princeton",0,0,1,0,0,0,1,0,0,0,31610,1,-0.595674179399246,-1
"876","New Jersey","Cities","Rahway",1,1,0,0,0,0,0,0,0,1,30072,2,-0.597161615639196,-0.744838731561351
"877","New Jersey","Cities","Ramsey",1,1,1,0,0,0,0,2,0,0,14978,3,-0.618339953102133,-0.626936372550773
"878","New Jersey","Cities","Randolph Township",1,2,0,0,0,0,0,1,0,2,25490,3,-0.602117858336021,-0.626936372550773
"879","New Jersey","Cities","Raritan Township",1,1,0,0,0,0,0,0,0,1,22220,2,-0.606265419298358,-0.744838731561351
"880","New Jersey","Cities","Ridgefield Park",1,1,1,0,0,0,0,2,1,0,12983,3,-0.622775110048918,-0.626936372550773
"881","New Jersey","Cities","Ridgewood",3,6,0,0,0,0,3,1,2,1,25192,9,-0.60247199975132,-0.393049215227122
"882","New Jersey","Cities","Riverdale",0,1,0,0,0,0,0,0,1,0,4255,1,-0.658498851411341,-1
"883","New Jersey","Cities","River Edge",1,1,1,0,0,0,0,0,0,1,11500,3,-0.626563523383902,-0.626936372550773
"884","New Jersey","Cities","Riverside Township",1,0,1,0,0,0,1,1,0,0,7806,2,-0.638820100320645,-0.744838731561351
"885","New Jersey","Cities","Riverton",1,0,0,0,0,0,0,0,0,1,2675,1,-0.673959517475442,-1
"886","New Jersey","Cities","Rockaway Township",2,4,0,0,0,0,0,2,0,2,25756,6,-0.601805398382822,-0.466966492500393
"887","New Jersey","Cities","Roselle",0,0,1,0,0,0,0,0,0,1,21903,1,-0.606701152365664,-1
"888","New Jersey","Cities","Roselle Park",1,0,0,0,0,0,0,1,0,0,13630,1,-0.621262596180664,-1
"889","New Jersey","Cities","Roxbury Township",0,3,0,0,0,0,1,0,0,2,22755,3,-0.605544631212983,-0.626936372550773
"890","New Jersey","Cities","Runnemede",1,2,0,0,0,0,1,1,0,0,8262,3,-0.637009252499928,-0.626936372550773
"891","New Jersey","Cities","Rutherford",1,0,0,0,0,0,1,0,0,0,18423,1,-0.611972606464895,-1
"892","New Jersey","Cities","Secaucus",1,1,0,0,0,0,1,0,0,0,21217,2,-0.60766720850257,-0.744838731561351
"893","New Jersey","Cities","South Brunswick Township",1,1,0,0,0,0,0,0,0,1,46038,2,-0.584580302372064,-0.744838731561351
"894","New Jersey","Cities","South Orange Village",1,1,0,0,0,0,2,0,0,0,16740,2,-0.614910950741259,-0.744838731561351
"895","New Jersey","Cities","South Plainfield",1,2,0,0,0,0,0,1,2,0,24114,3,-0.603790863684842,-0.626936372550773
"896","New Jersey","Cities","South River",1,0,0,0,0,0,0,0,1,0,15945,1,-0.616408720003709,-1
"897","New Jersey","Cities","Sparta Township",1,1,0,0,0,0,0,0,0,1,18532,2,-0.611792129206008,-0.744838731561351
"898","New Jersey","Cities","Spotswood",0,1,0,0,0,0,0,0,1,0,8276,1,-0.636955329690639,-1
"899","New Jersey","Cities","Springfield Township, Union County",0,1,0,0,0,0,0,0,0,1,17661,1,-0.613266491102165,-1
"900","New Jersey","Cities","Stratford",0,0,1,0,0,0,0,1,0,0,6926,1,-0.642652018038482,-1
"901","New Jersey","Cities","Summit",0,2,0,0,0,0,0,1,0,1,21980,2,-0.606594705818345,-0.744838731561351
"902","New Jersey","Cities","Teaneck Township",1,4,0,0,0,0,0,3,0,1,40533,5,-0.58831451371965,-0.504588964513974
"903","New Jersey","Cities","Tenafly",0,1,0,0,0,0,0,1,0,0,14586,1,-0.619160424805358,-1
"904","New Jersey","Cities","Tewksbury Township",1,1,0,0,0,0,0,0,1,0,5765,2,-0.648574746260731,-0.744838731561351
"905","New Jersey","Cities","Tinton Falls",1,1,0,0,0,0,1,1,0,0,17506,2,-0.613536852160091,-0.744838731561351
"906","New Jersey","Cities","Toms River Township",0,2,0,0,0,0,1,1,0,0,93836,2,-0.564133026428348,-0.744838731561351
"907","New Jersey","Cities","Trenton",0,1,2,0,0,0,0,0,0,2,83457,3,-0.567449034670864,-0.626936372550773
"908","New Jersey","Cities","Union City",2,2,0,0,0,0,1,1,0,1,68459,4,-0.573097445228515,-0.554784736033923
"909","New Jersey","Cities","Union Township",0,2,0,0,0,0,0,2,0,0,58736,2,-0.577503714087322,-0.744838731561351
"910","New Jersey","Cities","Ventnor City",0,0,1,0,0,0,0,0,0,1,9966,1,-0.631064799138752,-1
"911","New Jersey","Cities","Verona",1,2,0,0,0,0,1,0,1,0,13355,3,-0.621896060024167,-0.626936372550773
"912","New Jersey","Cities","Vineland",3,0,0,0,0,1,0,2,1,1,59860,4,-0.576956624734359,-0.554784736033923
"913","New Jersey","Cities","Voorhees Township",3,5,0,0,0,0,1,0,3,4,29099,8,-0.59814447667839,-0.413225159077106
"914","New Jersey","Cities","Washington Township, Bergen County",0,0,1,0,0,0,1,0,0,0,9219,1,-0.633527992880874,-1
"915","New Jersey","Cities","Washington Township, Gloucester County",4,0,0,0,0,0,0,2,1,1,47126,4,-0.583897977641579,-0.554784736033923
"916","New Jersey","Cities","Wayne Township",3,5,3,0,1,1,0,2,3,2,53279,13,-0.580326224913673,-0.336181704859076
"917","New Jersey","Cities","Weehawken Township",1,0,2,0,0,0,0,0,0,2,15115,3,-0.618058512639041,-0.626936372550773
"918","New Jersey","Cities","Westampton Township",1,1,0,0,0,0,0,1,1,0,8666,2,-0.635490504580957,-0.744838731561351
"919","New Jersey","Cities","West Caldwell Township",1,0,0,0,0,0,0,1,0,0,10840,1,-0.628417883796436,-1
"920","New Jersey","Cities","Westfield",5,5,0,0,0,0,1,2,1,3,29688,10,-0.597545462540559,-0.375837404288444
"921","New Jersey","Cities","West Milford Township",1,0,1,0,0,0,0,1,1,0,26287,2,-0.601191662095678,-0.744838731561351
"922","New Jersey","Cities","Westwood",2,0,0,0,0,0,0,1,0,1,11129,2,-0.627591702225506,-0.744838731561351
"923","New Jersey","Cities","Wildwood",1,0,0,0,0,0,1,0,0,0,4959,1,-0.653476981909179,-1
"924","New Jersey","Cities","Willingboro Township",3,1,1,0,0,1,0,0,1,2,31920,6,-0.595383583751699,-0.466966492500393
"925","New Jersey","Cities","Winslow Township",1,0,0,0,0,0,0,0,0,1,38390,1,-0.589914531523909,-1
"926","New Jersey","Cities","Woodbridge Township",2,1,0,0,0,0,0,0,2,1,100125,3,-0.562306201902623,-0.626936372550773
"927","New Jersey","Cities","Woodbury",1,0,0,0,0,0,0,1,0,0,9768,1,-0.631698313545152,-1
"928","New Jersey","Cities","Woodland Park",1,0,0,0,0,0,0,1,0,0,12657,1,-0.62356748432259,-1
"929","New Jersey","Cities","Wyckoff Township",1,2,1,0,0,0,0,0,1,1,17030,4,-0.614383109433586,-0.554784736033923
"930","New Jersey","Universities and Colleges","Monmouth University",0,1,0,0,0,0,1,0,0,0,6936,1,-0.642605659003009,-1
"931","New Jersey","Universities and Colleges","Princeton University",2,2,0,0,0,0,1,0,1,1,8593,4,-0.635759355011986,-0.554784736033923
"932","New Jersey","Universities and Colleges","Newark",1,1,0,0,0,0,1,0,0,1,15220,2,-0.617844617228462,-0.744838731561351
"933","New Jersey","Universities and Colleges","New Brunswick",7,2,3,0,0,0,2,5,1,2,55698,12,-0.579039272283428,-0.347814729955646
"934","New Jersey","Universities and Colleges","The College of New Jersey",1,1,0,0,0,0,1,0,0,0,8630,2,-0.635622789920106,-0.744838731561351
"935","New Mexico","Cities","Albuquerque",25,7,6,1,0,0,7,9,17,6,561920,39,-0.515841496249988,-0.210764538562284
"936","New Mexico","Cities","Las Cruces",1,0,2,0,0,0,0,0,2,1,103520,3,-0.561369466041646,-0.626936372550773
"937","New Mexico","Cities","Sunland Park",0,0,0,0,0,3,1,0,1,1,18103,3,-0.612508997136435,-0.626936372550773
"938","New York","Cities","Albany",5,1,3,0,0,0,4,1,3,1,97221,9,-0.563134319680281,-0.393049215227122
"939","New York","Cities","Amherst Town",0,1,0,0,0,0,0,0,1,0,120864,1,-0.557038421948154,-1
"940","New York","Cities","Bedford Town",0,1,0,0,0,0,0,0,0,1,17791,1,-0.613041650795261,-1
"941","New York","Cities","Brighton Town",2,1,0,0,0,0,0,1,1,1,36036,3,-0.591783934698894,-0.626936372550773
"942","New York","Cities","Buffalo",5,0,0,0,0,0,3,1,1,0,255686,5,-0.536555501920876,-0.504588964513974
"943","New York","Cities","Canandaigua",0,1,0,0,0,0,0,0,1,0,10217,1,-0.630280441170137,-1
